Date,Closing,Open,High,Low
19-Dec-12,144.9,143.55,145.85,142.7
20-Dec-12,142.95,145,146.25,141.8
20-Dec-12,142.95,145,146.25,141.8
21-Dec-12,146.6,143.25,146.85,141.85
21-Dec-12,146.6,143.25,146.85,141.85
24-Dec-12,147,146.6,147.95,145.1
24-Dec-12,147,146.6,147.95,145.1
26-Dec-12,148.3,147.05,148.95,145.85
26-Dec-12,148.3,147.05,148.95,145.85
27-Dec-12,147.9,148,148.75,146.8
27-Dec-12,147.9,148,148.75,146.8
28-Dec-12,146.85,147.05,149.25,145.6
28-Dec-12,146.85,147.05,149.25,145.6
31-Dec-12,143.8,146.1,146.25,141.25
31-Dec-12,143.8,146.1,146.25,141.25
2-Jan-13,149.4,145,150,144.95
2-Jan-13,149.4,145,150,144.95
3-Jan-13,146.5,148.6,151.95,145.45
3-Jan-13,146.5,148.6,151.95,145.45
4-Jan-13,147.35,145.4,147.85,142.6
4-Jan-13,147.35,145.4,147.85,142.6
7-Jan-13,150.4,147.35,151,146.6
7-Jan-13,150.4,147.35,151,146.6
8-Jan-13,148.15,149.3,150.45,145.65
8-Jan-13,148.15,149.3,150.45,145.65
9-Jan-13,147.9,146.6,149.15,145.95
9-Jan-13,147.9,146.6,149.15,145.95
10-Jan-13,149.65,148.2,149.9,147.7
10-Jan-13,149.65,148.2,149.9,147.7
11-Jan-13,153.35,149.2,153.5,148.85
11-Jan-13,153.35,149.2,153.5,148.85
14-Jan-13,153.3,152.95,155.9,152.5
14-Jan-13,153.3,152.95,155.9,152.5
15-Jan-13,152.5,152.7,156.5,151.25
15-Jan-13,152.5,152.7,156.5,151.25
16-Jan-13,153,152,154.75,150.8
16-Jan-13,153,152,154.75,150.8
17-Jan-13,155.5,152.7,156.5,152.4
17-Jan-13,155.5,152.7,156.5,152.4
18-Jan-13,156.3,155.45,157.9,154.55
18-Jan-13,156.3,155.45,157.9,154.55
20-Jan-13,155.68,155.68,155.68,155.68
20-Jan-13,155.68,155.68,155.68,155.68
22-Jan-13,148.6,154.8,156.45,148.2
22-Jan-13,148.6,154.8,156.45,148.2
23-Jan-13,150.4,148.85,151.8,148.35
23-Jan-13,150.4,148.85,151.8,148.35
24-Jan-13,146.55,150.65,151.3,146.1
24-Jan-13,146.55,150.65,151.3,146.1
25-Jan-13,148.3,147.2,148.5,146.4
25-Jan-13,148.3,147.2,148.5,146.4
28-Jan-13,149,148.1,149.8,146.95
28-Jan-13,149,148.1,149.8,146.95
29-Jan-13,149.8,149.05,150.5,148.25
29-Jan-13,149.8,149.05,150.5,148.25
30-Jan-13,147.7,149.9,150.8,147.15
30-Jan-13,147.7,149.9,150.8,147.15
31-Jan-13,146.95,148.05,148.6,146.55
31-Jan-13,146.95,148.05,148.6,146.55
1-Feb-13,147.95,146.95,149.8,146.9
1-Feb-13,147.95,146.95,149.8,146.9
4-Feb-13,144.35,147.5,148.05,143.95
4-Feb-13,144.35,147.5,148.05,143.95
5-Feb-13,144.05,144.55,145.7,143.75
5-Feb-13,144.05,144.55,145.7,143.75
6-Feb-13,142.1,144.2,144.45,141.8
6-Feb-13,142.1,144.2,144.45,141.8
7-Feb-13,140.3,142.1,143.3,139.65
7-Feb-13,140.3,142.1,143.3,139.65
8-Feb-13,141.05,139.9,142.05,139.4
8-Feb-13,141.05,139.9,142.05,139.4
11-Feb-13,140.15,141.75,141.9,139.7
11-Feb-13,140.15,141.75,141.9,139.7
12-Feb-13,140.65,140.05,142.15,138.55
12-Feb-13,140.65,140.05,142.15,138.55
13-Feb-13,138.75,140.5,141.65,138.3
13-Feb-13,138.75,140.5,141.65,138.3
14-Feb-13,138,138.85,139.25,137.45
14-Feb-13,138,138.85,139.25,137.45
15-Feb-13,136.95,137.8,138.2,136.45
15-Feb-13,136.95,137.8,138.2,136.45
19-Feb-13,136.5,137.2,139.4,135.9
19-Feb-13,136.5,137.2,139.4,135.9
20-Feb-13,141,136.6,141.7,136.55
20-Feb-13,141,136.6,141.7,136.55
21-Feb-13,141.75,140.35,141.65,138.75
21-Feb-13,141.75,140.35,141.65,138.75
22-Feb-13,143.1,142.2,143.95,142.2
22-Feb-13,143.1,142.2,143.95,142.2
25-Feb-13,142.6,143.6,144.05,140.6
25-Feb-13,142.6,143.6,144.05,140.6
26-Feb-13,142.9,142,143.55,141
26-Feb-13,142.9,142,143.55,141
27-Feb-13,142.4,141.85,143.4,141.65
27-Feb-13,142.4,141.85,143.4,141.65
28-Feb-13,142.65,143.3,143.65,141.5
28-Feb-13,142.65,143.3,143.65,141.5
1-Mar-13,142.9,143.55,143.6,142
1-Mar-13,142.9,143.55,143.6,142
4-Mar-13,145.95,146,146,145.7
4-Mar-13,145.95,146,146,145.7
5-Mar-13,140.5,146,146.9,140.1
5-Mar-13,140.5,146,146.9,140.1
6-Mar-13,140.6,140.5,140.5,140.1
6-Mar-13,140.6,140.5,140.5,140.1
7-Mar-13,142.45,140.6,140.6,139.95
7-Mar-13,142.45,140.6,140.6,139.95
8-Mar-13,143.35,142.7,142.7,142.5
8-Mar-13,143.35,142.7,142.7,142.5
11-Mar-13,143.05,143.3,143.9,143.3
11-Mar-13,143.05,143.3,143.9,143.3
12-Mar-13,141.65,141.55,141.55,141.55
12-Mar-13,141.65,141.55,141.55,141.55
13-Mar-13,140.05,140.9,142.85,140.2
13-Mar-13,140.05,140.9,142.85,140.2
14-Mar-13,138.9,139.65,139.8,139.65
14-Mar-13,138.9,139.65,139.8,139.65
15-Mar-13,136.5,137.4,137.4,137.4
15-Mar-13,136.5,137.4,137.4,137.4
18-Mar-13,133.15,133.7,133.7,133.7
18-Mar-13,133.15,133.7,133.7,133.7
19-Mar-13,133.1,134.5,135.45,132.55
19-Mar-13,133.1,134.5,135.45,132.55
20-Mar-13,133.6,133.2,134.25,132.05
20-Mar-13,133.6,133.2,134.25,132.05
21-Mar-13,133.75,133.2,134.45,132.35
21-Mar-13,133.75,133.2,134.45,132.35
22-Mar-13,135.3,133.7,136.3,133.2
22-Mar-13,135.3,133.7,136.3,133.2
25-Mar-13,135.6,135.95,136.6,134.65
25-Mar-13,135.6,135.95,136.6,134.65
26-Mar-13,137.6,135.6,138.8,135.3
26-Mar-13,137.6,135.6,138.8,135.3
27-Mar-13,136.6,136.8,138.15,134.85
27-Mar-13,136.6,136.8,138.15,134.85
28-Mar-13,137.15,136.6,137.75,135.85
28-Mar-13,137.15,136.6,137.75,135.85
1-Apr-13,138.4,137.15,141.35,135.5
1-Apr-13,138.4,137.15,141.35,135.5
2-Apr-13,136.15,137.8,138.15,135.65
2-Apr-13,136.15,137.8,138.15,135.65
3-Apr-13,139.45,135.95,139.65,135.5
3-Apr-13,139.45,135.95,139.65,135.5
4-Apr-13,139.5,139.3,139.8,137.45
4-Apr-13,139.5,139.3,139.8,137.45
5-Apr-13,140.15,139.25,140.7,137.95
5-Apr-13,140.15,139.25,140.7,137.95
8-Apr-13,135.9,139.8,140.9,135
8-Apr-13,135.9,139.8,140.9,135
9-Apr-13,135.4,136.2,136.85,134.7
9-Apr-13,135.4,136.2,136.85,134.7
10-Apr-13,136.05,135.4,137.8,135.25
10-Apr-13,136.05,135.4,137.8,135.25
11-Apr-13,136.8,135.7,137.3,135.7
11-Apr-13,136.8,135.7,137.3,135.7
12-Apr-13,135.25,136.6,137.8,134.9
12-Apr-13,135.25,136.6,137.8,134.9
15-Apr-13,134.45,134.95,135.35,131.75
15-Apr-13,134.45,134.95,135.35,131.75
16-Apr-13,135.85,134.5,136,134.45
16-Apr-13,135.85,134.5,136,134.45
17-Apr-13,136.1,135.85,138.1,135.4
17-Apr-13,136.1,135.85,138.1,135.4
18-Apr-13,138.9,136.3,139.3,136.2
18-Apr-13,138.9,136.3,139.3,136.2
19-Apr-13,141.65,138.9,142.45,138.9
19-Apr-13,141.65,138.9,142.45,138.9
22-Apr-13,142.5,141.65,143.5,141
22-Apr-13,142.5,141.65,143.5,141
23-Apr-13,137.55,142.45,142.45,136.6
23-Apr-13,137.55,142.45,142.45,136.6
24-Apr-13,138.4,138.15,139.3,137.15
24-Apr-13,138.4,138.15,139.3,137.15
25-Apr-13,137.2,138.95,139.55,136.35
25-Apr-13,137.2,138.95,139.55,136.35
26-Apr-13,133.9,137.55,137.55,133.3
26-Apr-13,133.9,137.55,137.55,133.3
29-Apr-13,133.6,133.65,134.45,132.8
29-Apr-13,133.6,133.65,134.45,132.8
30-Apr-13,134.95,134.2,134.95,133.5
30-Apr-13,134.95,134.2,134.95,133.5
1-May-13,134.5,136,136,132.75
1-May-13,134.5,136,136,132.75
2-May-13,138.95,135.35,139.2,135.35
2-May-13,138.95,135.35,139.2,135.35
3-May-13,140.3,138.75,140.25,138.75
3-May-13,140.3,138.75,140.25,138.75
6-May-13,141.88,140.15,142.23,139.05
6-May-13,141.88,140.15,142.23,139.05
7-May-13,142.3,141.3,141.4,141
7-May-13,142.3,141.3,141.4,141
8-May-13,144.15,144,144,144
8-May-13,144.15,144,144,144
9-May-13,145.8,146,146.05,146
9-May-13,145.8,146,146.05,146
10-May-13,143.8,147.2,147.65,147.2
10-May-13,143.8,147.2,147.65,147.2
13-May-13,144.55,142.95,144.75,141.5
13-May-13,144.55,142.95,144.75,141.5
14-May-13,141.65,143.7,143.7,143.7
14-May-13,141.65,143.7,143.7,143.7
15-May-13,138,138.1,138.1,138
15-May-13,138,138.1,138.1,138
16-May-13,138.35,139.6,139.95,139.6
16-May-13,138.35,139.6,139.95,139.6
17-May-13,135.6,135.45,135.45,135.45
17-May-13,135.6,135.45,135.45,135.45
20-May-13,133.85,132.6,132.6,132.6
20-May-13,133.85,132.6,132.6,132.6
21-May-13,132.7,135.7,135.85,132.25
21-May-13,132.7,135.7,135.85,132.25
22-May-13,128.45,133.3,133.7,128.25
22-May-13,128.45,133.3,133.7,128.25
23-May-13,130.05,128.8,131.8,128.05
23-May-13,130.05,128.8,131.8,128.05
24-May-13,127.25,130.65,130.75,126.8
24-May-13,127.25,130.65,130.75,126.8
28-May-13,126.45,127.55,128.2,125.8
28-May-13,126.45,127.55,128.2,125.8
29-May-13,127.6,126.55,128,126
29-May-13,127.6,126.55,128,126
30-May-13,125.85,128,128.55,125.2
30-May-13,125.85,128,128.55,125.2
31-May-13,127.05,125.95,127.85,125.05
31-May-13,127.05,125.95,127.85,125.05
3-Jun-13,129,127.05,129.4,125.5
3-Jun-13,129,127.05,129.4,125.5
4-Jun-13,127.65,129,129.1,127.1
4-Jun-13,127.65,129,129.1,127.1
5-Jun-13,127.45,127.8,129.5,125.9
5-Jun-13,127.45,127.8,129.5,125.9
6-Jun-13,129.45,127.4,129.9,127.05
6-Jun-13,129.45,127.4,129.9,127.05
7-Jun-13,126.95,129.7,129.75,126.3
7-Jun-13,126.95,129.7,129.75,126.3
10-Jun-13,128.75,126.5,129,125.9
10-Jun-13,128.75,126.5,129,125.9
11-Jun-13,127.7,128.75,129,126
11-Jun-13,127.7,128.75,129,126
12-Jun-13,122.75,127.7,128.4,121.1
12-Jun-13,122.75,127.7,128.4,121.1
13-Jun-13,123.7,122.7,124.1,121.35
13-Jun-13,123.7,122.7,124.1,121.35
14-Jun-13,122.25,124.15,124.7,121.85
14-Jun-13,122.25,124.15,124.7,121.85
17-Jun-13,122.35,122.25,124.6,121.9
17-Jun-13,122.35,122.25,124.6,121.9
18-Jun-13,122,122.4,123.25,120.9
18-Jun-13,122,122.4,123.25,120.9
19-Jun-13,122.75,122.9,123.4,121.9
19-Jun-13,122.75,122.9,123.4,121.9
20-Jun-13,117.65,122.1,122.1,116.9
20-Jun-13,117.65,122.1,122.1,116.9
21-Jun-13,118.7,119.2,121.1,118.65
21-Jun-13,118.7,119.2,121.1,118.65
24-Jun-13,119.45,118.85,120.4,118.65
24-Jun-13,119.45,118.85,120.4,118.65
25-Jun-13,120.25,120.2,120.45,118.7
25-Jun-13,120.25,120.2,120.45,118.7
26-Jun-13,118.15,120.1,120.65,117.95
26-Jun-13,118.15,120.1,120.65,117.95
27-Jun-13,121.6,118.8,121.5,118.7
27-Jun-13,121.6,118.8,121.5,118.7
28-Jun-13,120,122.3,122.35,118.5
28-Jun-13,120,122.3,122.35,118.5
1-Jul-13,121.2,120.6,121.85,119.8
1-Jul-13,121.2,120.6,121.85,119.8
2-Jul-13,124.1,121.25,124.35,121.25
2-Jul-13,124.1,121.25,124.35,121.25
3-Jul-13,121.15,124,124,121.3
3-Jul-13,121.15,124,124,121.3
4-Jul-13,121.13,121.13,121.13,121.13
4-Jul-13,121.13,121.13,121.13,121.13
5-Jul-13,120.95,120.8,120.8,120.8
5-Jul-13,120.95,120.8,120.8,120.8
8-Jul-13,123.25,120.5,123.6,120.5
8-Jul-13,123.25,120.5,123.6,120.5
9-Jul-13,122.05,124,124,120
9-Jul-13,122.05,124,124,120
10-Jul-13,121.45,121.75,121.75,121.75
10-Jul-13,121.45,121.75,121.75,121.75
11-Jul-13,123.38,121.5,124.4,121.5
11-Jul-13,123.38,121.5,124.4,121.5
12-Jul-13,119.15,120.4,120.4,119.35
12-Jul-13,119.15,120.4,120.4,119.35
15-Jul-13,122.9,120.25,120.25,120.15
15-Jul-13,122.9,120.25,120.25,120.15
16-Jul-13,125.6,124.9,126.1,124.9
16-Jul-13,125.6,124.9,126.1,124.9
17-Jul-13,127.55,126.25,126.25,125.75
17-Jul-13,127.55,126.25,126.25,125.75
18-Jul-13,127.15,131.65,132.15,131.6
18-Jul-13,127.15,131.65,132.15,131.6
19-Jul-13,122.82,127.93,130.23,121.9
19-Jul-13,122.82,127.93,130.23,121.9
22-Jul-13,125.3,123.15,125.7,122.6
22-Jul-13,125.3,123.15,125.7,122.6
23-Jul-13,126.1,125.4,126.5,123.25
23-Jul-13,126.1,125.4,126.5,123.25
24-Jul-13,121.25,126.1,126.4,120.85
24-Jul-13,121.25,126.1,126.4,120.85
25-Jul-13,124.8,121.8,125.15,120.85
25-Jul-13,124.8,121.8,125.15,120.85
26-Jul-13,122.25,124.6,125.9,122.1
26-Jul-13,122.25,124.6,125.9,122.1
29-Jul-13,121.15,122.25,123.35,119.8
29-Jul-13,121.15,122.25,123.35,119.8
30-Jul-13,120.3,121.1,122.45,120
30-Jul-13,120.3,121.1,122.45,120
31-Jul-13,118.6,120.5,120.75,117.4
31-Jul-13,118.6,120.5,120.75,117.4
1-Aug-13,115.6,118.75,119.45,115.35
1-Aug-13,115.6,118.75,119.45,115.35
2-Aug-13,118.25,116,118.5,115.8
2-Aug-13,118.25,116,118.5,115.8
5-Aug-13,119.65,118,121.2,117.9
5-Aug-13,119.65,118,121.2,117.9
6-Aug-13,117.9,119,119.45,117.1
6-Aug-13,117.9,119,119.45,117.1
